ORG_NAME,Part of OrgUnit,ORG_UNIT,Standard Geographical Classification,YEAR,SOURCE,SUB_SECTOR,Building Type,CONNECTION,kWh,GJ,Emissions (tonnes CO2e)
Esquimalt,Capital Regional District,5917040,17040,2022,BC Hydro,CSMI,SCHOOL,12,"1,368,917","4,928",684
Esquimalt,Capital Regional District,5917040,17040,2022,BC Hydro,CSMI,STREET LIGHT,26,"569,566","2,050",684
Esquimalt,Capital Regional District,5917040,17040,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,684
Esquimalt,Capital Regional District,5917040,17040,2022,BC Hydro,CSMI,WAREHOUSES,33,"1,496,755","5,388",684
Esquimalt,Capital Regional District,5917040,17040,2022,BC Hydro,Res,APARTMENT,"4,334","19,177,129","69,038",927
Esquimalt,Capital Regional District,5917040,17040,2022,BC Hydro,Res,COMMON USE,250,"8,546,317","30,767",927
Esquimalt,Capital Regional District,5917040,17040,2022,BC Hydro,Res,MOBILE/OTHER,56,"631,063","2,272",927
Esquimalt,Capital Regional District,5917040,17040,2022,BC Hydro,Res,ROW HOME,508,"5,762,613","20,745",927
Esquimalt,Capital Regional District,5917040,17040,2022,BC Hydro,Res,SINGLE/DUPLEX,"3,552","46,537,994","167,537",927
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,CONSTRUCTION,16,"440,259","1,585",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,FOOD RETAIL,12,"2,050,417","7,382",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,HEALTH SERVICES,6,"324,131","1,167",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,HOTELS,0,0,0,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IND_AGRICULTURE,4,"59,496",214,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,7,"441,651","1,590",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IND_MANUFACTURING,17,"342,857","1,234",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,23,"474,443","1,708",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,167,"2,485,292","8,947",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,11,"228,570",823,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IND_TRANSPORTATION,7,"89,910",324,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IND_WOOD,0,0,0,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,IRRIGATION,0,0,0,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,NON-FOOD RETAIL,72,"4,033,939","14,522",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,OFFICES,113,"8,576,558","30,876",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,OTHER COMMERCIAL,20,"5,639,387","20,302",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,RESTAURANT,22,"2,629,132","9,465",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,SCHOOL,23,"3,873,824","13,946",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,STREET LIGHT,28,"527,946","1,901",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,CSMI,WAREHOUSES,14,"455,603","1,640",376
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,Res,APARTMENT,"1,211","6,669,885","24,012","1,142"
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,Res,COMMON USE,125,"3,739,319","13,462","1,142"
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,Res,MOBILE/OTHER,37,"264,338",952,"1,142"
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,Res,ROW HOME,837,"7,042,272","25,352","1,142"
Colwood,Capital Regional District,5917041,17041,2022,BC Hydro,Res,SINGLE/DUPLEX,"5,876","81,617,947","293,825","1,142"
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,CONSTRUCTION,6,"20,724",75,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,FOOD RETAIL,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,HEALTH SERVICES,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,HOTELS,6,"474,412","1,708",167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IND_AGRICULTURE,180,"4,078,749","14,683",167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IND_MANUFACTURING,9,"138,108",497,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,7,"68,166",245,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,50,"591,569","2,130",167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,5,"86,468",311,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IND_TRANSPORTATION,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IND_WOOD,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,IRRIGATION,6,"39,440",142,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,NON-FOOD RETAIL,21,"478,014","1,721",167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,OFFICES,30,"6,260,972","22,539",167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,OTHER COMMERCIAL,16,"1,542,975","5,555",167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,RESTAURANT,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,SCHOOL,4,"521,211","1,876",167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,STREET LIGHT,14,"30,396",109,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,CSMI,WAREHOUSES,12,"154,861",557,167
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,Res,APARTMENT,0,0,0,411
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,Res,COMMON USE,0,0,0,411
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,Res,MOBILE/OTHER,204,"2,542,072","9,151",411
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,Res,ROW HOME,0,0,0,411
Metchosin,Capital Regional District,5917042,17042,2022,BC Hydro,Res,SINGLE/DUPLEX,"1,649","33,231,335","119,633",411
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,CONSTRUCTION,78,"3,239,167","11,661","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,FOOD RETAIL,27,"10,002,409","36,009","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,HEALTH SERVICES,18,"1,336,702","4,812","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,HOTELS,5,"1,775,635","6,392","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IND_AGRICULTURE,20,"310,963","1,119","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IND_CHEMICAL,10,"356,309","1,283","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,24,"6,129,381","22,066","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IND_MANUFACTURING,78,"6,109,581","21,994","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,63,"5,591,120","20,128","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,236,"3,099,639","11,159","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,44,"1,388,359","4,998","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IND_TRANSPORTATION,41,"2,634,153","9,483","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IND_WOOD,10,"563,101","2,027","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,IRRIGATION,0,0,0,"1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,NON-FOOD RETAIL,288,"29,379,107","105,765","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,NURSING HOME,3,"1,095,846","3,945","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,OFFICES,420,"12,949,233","46,617","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,OTHER COMMERCIAL,79,"10,893,360","39,216","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,"1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,"1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,RESTAURANT,78,"7,997,819","28,792","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,SCHOOL,39,"3,896,710","14,028","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,STREET LIGHT,102,"624,316","2,248","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,"1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,CSMI,WAREHOUSES,101,"6,457,860","23,248","1,332"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,Res,APARTMENT,"6,441","33,977,666","122,320","2,777"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,Res,COMMON USE,317,"15,394,411","55,420","2,777"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,Res,MOBILE/OTHER,736,"7,176,986","25,837","2,777"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,Res,ROW HOME,"1,758","17,952,175","64,628","2,777"
Langford,Capital Regional District,5917044,17044,2022,BC Hydro,Res,SINGLE/DUPLEX,"11,509","167,013,603","601,249","2,777"
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,CONSTRUCTION,8,"51,116",184,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,FOOD RETAIL,7,"1,908,066","6,869",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,HEALTH SERVICES,9,"135,221",487,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,HOTELS,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IND_AGRICULTURE,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,3,"164,281",591,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IND_MANUFACTURING,8,"508,821","1,832",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,16,"1,540,818","5,547",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,34,"485,241","1,747",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IND_TRANSPORTATION,10,"46,242",166,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IND_WOOD,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,IRRIGATION,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,NON-FOOD RETAIL,70,"5,709,488","20,554",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,OFFICES,95,"4,461,597","16,062",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,OTHER COMMERCIAL,12,"4,164,087","14,991",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,RESTAURANT,17,"1,505,413","5,419",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,SCHOOL,5,"596,951","2,149",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,STREET LIGHT,30,"1,082,139","3,896",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,CSMI,WAREHOUSES,7,"279,438","1,006",260
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,Res,APARTMENT,"1,277","6,963,673","25,069",686
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,Res,COMMON USE,135,"3,125,775","11,253",686
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,Res,MOBILE/OTHER,381,"3,000,147","10,801",686
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,Res,ROW HOME,880,"9,359,778","33,695",686
View Royal,Capital Regional District,5917047,17047,2022,BC Hydro,Res,SINGLE/DUPLEX,"2,522","37,170,326","133,813",686
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,CONSTRUCTION,5,"64,561",232,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,FOOD RETAIL,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,HEALTH SERVICES,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,HOTELS,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IND_AGRICULTURE,17,"382,240","1,376",42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IND_MANUFACTURING,8,"753,681","2,713",42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,13,"361,026","1,300",42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,24,"387,364","1,395",42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,10,"1,055,902","3,801",42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IND_TRANSPORTATION,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IND_WOOD,5,"77,313",278,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,IRRIGATION,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,NON-FOOD RETAIL,7,"179,584",647,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,OFFICES,15,"224,940",810,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,OTHER COMMERCIAL,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,RESTAURANT,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,SCHOOL,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,STREET LIGHT,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,CSMI,WAREHOUSES,8,"159,026",572,42
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,Res,APARTMENT,0,0,0,239
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,Res,COMMON USE,0,0,0,239
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,Res,MOBILE/OTHER,126,"1,715,808","6,177",239
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,Res,ROW HOME,0,0,0,239
Highlands,Capital Regional District,5917049,17049,2022,BC Hydro,Res,SINGLE/DUPLEX,875,"19,111,693","68,802",239
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,CONSTRUCTION,24,"310,775","1,119",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,FOOD RETAIL,10,"2,539,416","9,142",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,HEALTH SERVICES,5,"84,726",305,268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,HOTELS,13,"1,229,055","4,425",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IND_AGRICULTURE,35,"1,265,799","4,557",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,15,"715,231","2,575",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IND_MANUFACTURING,27,"1,075,346","3,871",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,25,"553,901","1,994",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,120,"928,287","3,342",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,20,"1,147,079","4,129",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IND_TRANSPORTATION,15,"379,550","1,366",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IND_WOOD,8,"961,666","3,462",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,IRRIGATION,0,0,0,268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,NON-FOOD RETAIL,78,"2,239,996","8,064",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,OFFICES,118,"2,925,363","10,531",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,OTHER COMMERCIAL,26,"1,537,231","5,534",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,RESTAURANT,19,"1,603,987","5,774",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,SCHOOL,13,"1,526,237","5,494",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,STREET LIGHT,49,"1,501,959","5,407",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,CSMI,WAREHOUSES,29,"811,479","2,921",268
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,Res,APARTMENT,543,"2,893,159","10,415","1,098"
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,Res,COMMON USE,89,"1,408,574","5,071","1,098"
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,Res,MOBILE/OTHER,632,"6,600,300","23,761","1,098"
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,Res,ROW HOME,530,"5,211,301","18,761","1,098"
Sooke,Capital Regional District,5917052,17052,2022,BC Hydro,Res,SINGLE/DUPLEX,"5,195","79,402,405","285,849","1,098"
North Cowichan,Cowichan Valley Regional District,5919008,19008,2022,BC Hydro,CSMI,CONSTRUCTION,23,"453,051","1,631","1,701"
North Cowichan,Cowichan Valley Regional District,5919008,19008,2022,BC Hydro,CSMI,FOOD RETAIL,19,"5,612,696","20,206","1,701"
North Cowichan,Cowichan Valley Regional District,5919008,19008,2022,BC Hydro,CSMI,HEALTH SERVICES,13,"339,335","1,222","1,701"
